1247200814554329090,1
1247200886323122177,2
1247200922976968706,0
1247200935992049668,1
1247200986336124928,2
1247201065960865793,2
1247201079063805954,0
1247201142179758091,0
1247201230138548226,0
1247201367913005064,1
1247201384635695109,2
1247201409948422144,2
1247201435424559105,2
1247201481536626697,1
1247201565049524225,2
1247201565502582784,2
1247201577586352132,2
1247201585962397696,2
1247201703528673283,0
1247201712340905984,0
1247201745769508864,2
1247201766380310529,2
1247201799553134598,2
1247201883695067138,2
1247201922035089411,0
1247201997624836096,2
1247206476612907008,0
1247206623564587015,2
1247206623619284997,2
1247206632339181568,2
1246511501751595008,2
1246511505958371334,2
1246511640113184776,2
1246511744744382465,2
1246511761601081346,0
1246512067818844160,2
1246512240104218627,2
1246499791292506112,2
1246500114560102400,2
1246500193639362560,2
1246500281782874118,1
1246500550595751936,2
1246500579737767941,1
1246500885800185857,2
1246505243527045122,1
1246505265010216961,2
1246505294559170563,2
1246505311281635328,2
1246505528811048960,2
1246506154085085184,2
1246506204194578445,2
1246506246389334022,2
1246511329650921472,2
1246511463289761792,2
1246516866572587008,2
1246516879029669888,0
1246517155606249473,2
1246517394656448513,2
1246517528949436417,2
1246517688186417152,0
1246517730137616385,2
1246517738455130114,1
1246517897972928512,2
1246518052881158145,0
1246522884799057920,1
1246523056991985669,2
1246523375708667905,2
1247309896045023242,2
1247309929347776515,2
1247309937635540992,0
1247309971706064897,2
1247310059467689990,1
1247310071450632192,2
1247310156251172864,1
1247310159954817026,2
1247310172352942080,2
1247298067885363207,1
1247298160239742983,2
1247298214484639744,1
1247298261268017152,2
1247298344394907649,0
1247298369434812420,2
1247298374124134400,2
1247298428482326528,1
1247298500183891968,1
1247298517003128845,2
1247298533952086017,1
1247298629674639366,1
1247298671781138434,2
1247303042304704513,2
1247303050990981120,0
1247303063838371844,2
1247303155878170629,2
1247303164438732801,1
1247303210391334912,2
1247303315127500801,0
1247303335603994624,0
1247303344902868996,2
1247303356881809409,1
1247303419456622592,1
1247303432542793729,0
1247303440226607104,2
1247303465912557568,1
1247303470169960450,1
1247303532832649216,2
1247303651040862213,1
1247303709832302593,1
1247303784130326535,2
1247303923343523840,1
1247304032168755200,2
1247304072576880640,1
1247304095368609795,0
1247304166105481217,1
1247304199672664064,0
1247304212435759104,1
1247304216126750720,0
1247304279343247362,0
1247308876963348481,2
1247308952024514568,1
1247308981128871939,1
1247308981950963716,2
1247309027790344192,1
1247309049076396032,2
1247309086036643840,2
1247309153594474499,2
1247309161865641985,2
1247309212352499714,2
1247309367029968896,1
1247309610412802055,2
1247309615500603392,0
1247309699059499009,1
1247309740545380358,1
1247309854147874816,2
1247285955360444416,2
1247285960955625473,0
1247285962926952457,2
1247286256398225409,2
1247286277998706694,2
1247286282088300544,1
1247286290342535168,2
1247286344482775042,0
1247286353425039361,0
1247286356985942017,0
1247286450002874368,2
1247286466385809408,2
1247286478562041858,2
1247286533452754944,2
1247286596799533061,2
1247286659059777538,1
1247286659885887488,0
1247286663635755014,2
1247286671713984514,0
1247286679951544332,1
1247286751745343488,2
1247286785438334978,0
1247286802416877568,2
1247286886370095106,0
1247286898378395652,0
1247286914895536129,2
1247286966179237892,1
1247287007438651393,2
1247287011528118272,2
1247287037230751745,0
1247287116612218880,2
1247287212800081921,1
1247287288176001024,1
1247287322153865218,0
1247287338599923714,2
1247291646267600898,2
1247291663451480064,0
1247291785337909249,2
1247291801737867267,2
1247292145481986052,0
1247292409626513411,2
1247292443449409537,2
1247292552442777602,0
1247292573271633921,2
1247292607203618821,1
1247292669874716672,2
1247292673980956673,2
1247292720080715777,2
1247292770236207105,2
1247292774925434883,2
1247292799621443584,1
1247292804398813187,1
1247292812791558144,1
1247292951044161543,1
1247297333743751168,2
1247297363540148226,1
1247297400626167808,1
1247297509984071680,2
1247297568423411718,0
1247297573162909696,2
1247297576883359744,0
1247297673981349888,0
1247297715484188672,2
1247297799668019200,0
1247297900578779143,0
1247298000587763715,2
1247298000914763777,2
1247298001044987906,1
1246741295768293382,2
1246741421475999750,2
1246741643023220736,2
1246741883012997120,2
1246741898523484160,0
1246742004161224709,2
1246742017247457282,2
1246742134566387713,0
1246742138924253184,1
1246742536514871297,1
1246746865686720512,2
1246746932690612224,1
1246747192200658953,1
1246747318579154944,2
1246747468974432259,2
1246747586742149121,0
1246747779617001473,0
1246747795966414848,0
1246747817780994050,2
1246747825645510656,0
1246748035163369472,2
1246752598306283520,2
1246752636738641920,2
1246753408532561921,2
1246753752213684227,0
1246758327717167110,2
1246758357454557184,0
1246758399842439169,2
1246758659318784001,2
1246759082754785280,2
1246759146462031874,2
1246759234680901633,2
1246759292830732290,2
1246763986256900096,2
1246764452273369089,2
1246764821326049280,2
1245531549069717507,2
1245536388868501504,2
1245536602316775424,2
1245536858626547715,2
1245541795037155328,2
1245541888121331713,2
1245542050990362627,2
1245542076307177474,2
1245542085048090624,2
1245542231794221056,2
1245542361326895105,2
1245542373901209600,2
1245542411763359746,0
1245542491509702656,0
1245542529086480388,0
1245547713669681152,0
1245548174896500738,2
1245548346607112194,2
1245548413585940480,2
1245548552236892161,2
1245553220354822144,2
1245553438521298945,2
1245553627705507844,2
1245553682072174594,0
1245553891619401730,2
1245554097585106944,2
1245554390888579073,2
1245559021144354816,2
1245559210001051648,2
1245559222605135874,2
1245559566298796033,0
1245559600255881219,0
1245559738948972545,1
1247630244342833153,0
1247630325800468483,0
1247630420574965761,2
1247630596538601476,1
1247630655246106625,2
1247630675601248260,0
1247630675710181379,2
1247630772573368320,1
1247630819184820226,2
1247630856858095622,2
1247630865288626178,2
1247630873224241158,0
1247630873270210561,0
1247630923660554240,2
1247635352640258048,1
1247635474140794880,2
1247635512522952704,0
1247635772083142657,2
1247635809798443010,0
1247635813934018566,1
1247636031530242053,2
1247636170776940550,1
1247636191714906112,0
1247636274812456972,1
1247636292042723329,2
1247636304701149184,2
1247636338423275523,2
1247636372321718272,1
1247636443775864833,1
1247636506073804805,0
1247636565058355201,1
1247636623405260805,2
1247636678153551892,1
1247641078171176960,0
1247641274888245248,1
1247641740271587328,2
1247641765814779907,1
1247641786622914561,0
1247641799558156290,1
1247641833196396544,2
1247641958895554561,0
1247641983876657152,0
1247642101866565638,1
1247642109785419776,2
1247629732536975361,2
1247629761817575424,2
1247629769820319744,2
1247629774647934978,2
1247629812082118662,2
1247618214495993856,2
1247618365667098626,0
1247618374294573058,1
1247618458591858699,1
1247618643791425540,2
1247618722157613057,1
1247618776440483840,1
1247618776960389120,2
1247618910880436229,2
1247618952525680643,2
1247619036554203136,2
1247619133312770048,2
1247619141206519816,2
1247619158503763974,2
1247619162551312386,2
1247619406009495557,1
1247623885358542855,0
1247623923547516928,2
1247623973585780739,1
1247624027105112066,1
1247624162505449472,2
1247624313089466370,1
1247624514676109312,0
1247624523035348993,2
1247624614848737280,1
1247624661506146305,2
1247624753713516544,2
1247624778845958144,1
1247624782968954886,1
1247624837553668100,2
1247624900929560582,0
1247625026557403143,1
1247625139942035458,2
1247629623292243968,2
1246408325928849409,2
1246409017741774848,2
1246409563244560384,0
1246414496282755073,0
1246414500124938240,2
1246414588524052484,2
1246414600649822209,0
1246414717993848843,2
1246414747832115206,0
1246415062253867008,2
1246415062480359432,2
1246415250943025153,2
1246420019795427328,2
1246420036622966785,2
1246420665227456513,2
1246425707200290816,1
1246425958745284609,2
1246426239772082176,2
1246426340703842305,2
1246426478872420360,2
1246426550465105921,2
1246426776831774720,2
1246431683953467394,2
1246431704979517442,2
1246432082429128705,2
1246432288122044418,2
1246432418094964738,2
1246437132618457089,2
1246437250021416966,2
1245863980897202177,2
1245864287781785601,2
1245864399933341696,1
1245864513989009409,1
1245864610353139712,0
1245864706440433666,1
1245864727118368769,2
1245869786057170944,2
1245869932308361216,2
1245869962176032769,2
1245870519561252870,2
1245870813540040709,2
1245875364091637761,2
1245875443519102976,2
1245875905358106624,2
1245875955513647106,2
1245876496876498944,2
1245881207214297089,2
1245881290340962305,2
1245881555328868354,2
1245881688921526272,2
1245881706139332613,2
1245887279903670272,2
1245887317782466562,2
1245887792233799688,2
1245887938606620672,2
1245888010236891141,0
1245888068906868736,1
1245892862753062913,2
1245892904477917185,2
1245893017573064704,2
1245893047721897984,2
1245893223157022723,0
1245893269546041344,2
1245893466451841024,2
1245893596999348225,2
1245893676385042435,0
1245893676846338048,2
1245893718449807360,2
1247343375344418819,0
1247343382759866370,2
1247343433372577792,2
1247343487642730498,2
1247343488250728448,1
1247343572971446273,2
1247343769596260352,1
1247343781713555456,1
1247343881550802944,2
1247344046026219523,2
1247344054741819393,1
1247344058768297984,2
1247344104364630016,2
1247344104981303296,1
1247348458073329667,2
1247348491845693440,2
1247348524943126530,2
1247348546791190528,2
1247348571172671489,2
1247348600981635072,1
1247348638524805120,2
1247348672653717509,2
1247348697333035008,0
1247348718388621313,1
1247348768862875649,2
1247348840203784194,2
1247349041391861762,2
1247349099667456000,1
1247349171209846791,1
1247349171952156672,2
1247349284594257922,0
1247349284946804737,2
1247349330421448706,2
1247349343461543936,1
1247349447945621504,2
1247349456590082048,0
1247349465469632513,2
1247349485862359045,0
1247349515121840128,1
1247349515839049733,2
1247349539981402113,1
1247349561091383296,0
1247349628686798854,2
1247349666066444288,1
1247349720554409985,2
1247349721070518273,2
1247349746504732672,0
1247349809566093312,0
1247349872136794112,2
1247349888733642753,1
1247349891631738880,2
1247349897633898498,2
1247349926297833473,0
1247354452308381698,2
1247354456129376256,0
1247354514887323648,1
1247354552430538752,1
1247354552891801601,0
1247354582096728066,0
1247354582596018176,2
1247354645560750080,2
1247354670135336964,1
1247354775370444800,2
1247354800297172997,0
1247354829481160704,2
1247354866990641158,2
1247354935102095365,2
1247354954957950977,2
1247354959248515072,2
1247354968253894659,1
1247354976122347521,2
1247355009840242688,2
1247355089737658368,1
1247355114312159232,2
1247355294528622592,2
1247355328250941441,1
1247355333162553345,2
1247355483444449281,2
1247355525517307904,0
1247355634497900544,2
1247355634514890757,2
1247355656379731968,1
1247355656383930369,2
1247355744418017281,1
1247355756086726656,2
1247355810574893057,2
1247360265349464065,2
1247360421045997569,2
1247360487970529280,1
1247360533331939328,2
1247360646859161607,1
1247360650722054144,0
1247360701779316737,1
1247360721626836994,1
1247360760302444544,2
1247360856645677056,2
1247360865361448966,1
1247361028901482496,2
1247361037369618433,2
1247361057615740929,1
1247361099743277056,2
1247361225685487617,2
1247361356359258113,2
1247361384800804864,1
1247361385316732929,1
1247361435136479232,0
1247361569903738882,2
1247366057708244992,2
1247366069796458497,2
1247366196124499968,1
1247366208585785345,1
1247366221022052352,2
1247366229565857792,1
1247366241746128901,0
1247366288210563072,0
1247366292157403136,1
1247366296351768576,0
1247366317528629248,0
1247366351586562049,0
1247366358989299718,0
1247366367780601856,2
1247366405273653258,2
1247366417822953472,2
1247366418292551680,1
1247366418632282113,2
1247366418888187904,1
1247366460227321859,0
1247366556423684096,0
1247366611327123456,1
1247366783461294081,1
1247366866059685890,0
1247366972435648514,0
1247366997286977537,2
1247367060482592770,1
1247367089381310467,2
1247367127356620806,0
1247367168666275842,1
1247367190120144897,1
1247367190518493185,0
1247367274207555585,1
1247371627232473093,2
1247371627832238080,1
1247371799903469568,2
1247371858388955136,1
1247371942031527937,1
1247372009404796928,0
1247372315828117509,2
1247372478554537985,0
1247372525564317698,0
1247372575916929024,0
1247372625816571904,2
1247372664152502272,2
1247372671597318144,0
1247372705193590784,1
1247372739213754374,2
1247372773002895360,2
1247372776597385216,1
1247372784805621760,0
1247372848647172096,2
1247372927852478465,2
1246211843829518336,2
1246213940591263744,2
1246215080406134794,2
1246216025475080193,2
1246219229776482305,0
1246220190301343745,2
1246222061640482822,2
1246223863978967041,2
1246224938631036929,2
1246196404575445001,2
1246196413093953536,0
1246196522074738688,2
1246198049057026048,0
1246207309438758912,2
1246208283360231437,2
1246210443166826497,0
1246953996549382144,2
1246954004762025984,0
1246954022168178688,2
1246954064220262401,0
1246954075872256003,0
1246954121808105472,1
1246954147406057472,2
1246954168067260417,2
1246954173054287872,2
1246954185582473217,2
1246954264976429056,1
1246954268998787072,0
1246954273235259392,2
1246954273356816388,2
1246954336703385602,1
1246954356819320832,2
1246954445880975361,1
1246954449576366080,2
1246954491762683906,1
1246954643063791621,0
1246954672113451008,2
1246954684205719553,1
1246954793433620482,2
1246954814451449856,2
1246954852128874498,1
1246954868851572737,1
1246954894021595137,0
1246954981854343171,1
1246955045045796870,1
1246955070144602113,2
1246955086741417984,0
1246955132899770369,1
1246955167188123648,2
1246955225501466625,1
1246955233768542209,2
1246955271521357824,0
1246955280417591302,2
1246955347513925632,2
1246955363456483330,2
1246955393772924928,1
1246959688014430210,1
1246959696843386880,1
1246959742855102465,1
1246959755664306176,1
1246959756180217856,1
1246959780389892101,1
1246959818134487046,0
1246959822966317058,1
1246959856180793346,2
1246959893871034368,0
1246959906068090881,1
1246959931879608320,1
1246959939362467843,2
1246959985814310916,1
1246960036523339776,1
1246960082837004289,2
1246960136985300992,2
1246960162943823877,2
1246960220963631105,2
1246960292061380614,2
1246960325460623364,2
1246960346478383106,1
1246960481769832450,1
1246960514237788160,0
1246960523050135552,1
1246960531111645184,0
1246960548236783617,2
1246960577219420161,1
1246960652905672704,1
1246960678180708354,2
1246960720702472192,2
1246960724741505025,1
1246960749483823104,1
1246960791586127872,1
1246960791804194818,2
1246960870925746177,2
1246960900986281989,2
1246960933785817093,1
1246960984792727552,1
1246961005835550720,1
1246961026676838400,2
1246965425973260289,0
1246965434714329090,2
1246965485335236608,1
1246965509687369729,0
1246965527047819265,0
1246965649039134720,1
1246965689799196674,2
1246965703242022918,2
1246965786557775873,2
1246965837677776896,1
1246977882901135361,2
1246977891897925632,0
1246977929281785856,0
1246977950769123329,0
1246978059372290052,2
1246978068058648576,1
1246978097032974337,1
1246978114070007808,2
1246978118595813377,2
1246978256823365632,2
1246978286066024456,2
1246965929012953090,2
1246965933987397632,0
1246965950164975616,2
1246965988538662913,2
1246965992187670528,2
1246966043144224769,2
1246966064002396160,1
1246966143153209349,2
1246966181069762563,1
1246966197897363457,2
1246966252293304321,0
1246966302666719233,1
1246966327547432967,1
1246966344605630467,2
1246966365501550598,1
1246966424431542273,1
1246966424515620865,0
1246966495785226241,2
1246966508435247104,1
1246966583873998854,2
1246966587715960835,2
1246966658368974848,2
1246966659555807232,2
1246966672273084419,2
1246966717781172224,1
1246966726618726408,1
1246966814820597761,1
1246971188666122253,0
1246971237961797634,1
1246971247260508162,2
1246971247369617410,2
1246971260757778433,0
1246971276725551105,2
1246971336385105921,2
1246971344266330112,2
1246971356576538624,2
1246971398544920576,2
1246971503507312643,1
1246971537577525248,2
1246971574671949825,2
1246971596339888129,2
1246971633627267074,2
1246971671908470784,2
1246971675721244672,2
1246971818386259968,2
1246971834605735936,2
1246971881380548608,2
1246972011424952325,1
1246972048557170688,1
1246972053393158149,0
1246972065598537728,2
1246972065820880897,0
1246972099488432130,1
1246972116295024641,2
1246972170842112000,2
1246972430402441219,1
1246972451168366594,0
1246972451390722051,2
1246972460232323077,1
1246972472433532928,2
1246972505946034176,0
1246972535620669440,2
1246976889731739649,0
1246976997819113473,2
1246977065485602816,0
1246977140651962368,2
1246977190870343681,0
1246977203679592448,0
1246977207811047426,2
1246977225230036992,0
1246977267026276352,2
1246977271359066113,2
1246977291571179521,0
1246977299729219584,0
1246977321451417603,1
1246977425759756293,0
1246977464104112129,1
1246977476196052992,2
1246977501693227008,2
1246977521947729925,0
1246977535402885120,1
1246977556856868864,2
1246977593666162690,1
1246977643796291585,2
1246977669385740288,2
1246977702357278724,2
1246977770468413441,0
1246977798993883136,2
1246977832728711170,2
1246977858339254272,0
1246977862256779265,2
1245322672092909569,2
1245323858879696898,2
1245329186102718466,2
1245329219284013057,0
1245329454433525760,2
1245334152192327680,2
1245334273512611841,2
1245334450164183040,2
1245334466786136064,0
1245334768188866560,2
1245334865123442691,2
1245339990592073728,1
1245340040567365633,2
1245340783152152576,2
1245341181611048960,0
1245346281763098627,2
1245346621535240192,2
1245818564285792256,2
1245818564940115968,2
1245818837338996736,1
1245818996957614083,0
1245819042994294785,2
1245819122933473283,2
1245819269222285312,2
1245819450059825154,2
1245819479151476736,0
1245823866519379970,2
1245824197483347975,2
1245824261018783744,2
1245824591819231234,2
1245824948465172480,2
1245829675835768832,2
1245830027578617856,2
1245830149511286784,0
1245830392428494849,2
1245830765956354049,2
1245806636108636161,2
1245806674155163648,2
1245806850311946242,2
1245806950631137280,2
1245806967446073344,2
1245807038929571840,2
1245807106097156098,2
1245807160258375680,2
1245807323899146244,2
1245807420720345090,2
1245807726627676166,0
1245807831476887552,2
1245807974519635968,2
1245808041351471106,0
1245808053955559424,2
1245812588530761729,1
1245812663281692686,2
1245813120607674370,2
1245813389311516672,2
1245813531552952327,2
1245729699843760128,2
1245729741753200642,2
1245730144385404928,2
1245730585416531968,2
1245730748340060162,2
1245735634704175109,2
1245735823678595072,2
1245735932726108160,2
1245738499715653633,0
1245738676161671168,0
1245738973466488833,2
1245739103414398977,2
1245739343009820672,2
1245739825119936571,2
1245712800971993088,2
1245712985625997312,2
1245713195664396289,2
1245713245761146881,0
1245713371795685377,2
1245713677787029509,2
1245713682040008706,1
1245713690407682048,2
1245718505732759552,2
1245718606270300172,0
1245718941449715712,2
1245719491016658945,0
1245724419311501312,2
1245724524265517065,2
1245724788355727366,2
1245724822396719104,2
1245724914432258048,2
1245725157320265731,2
1245725170360344579,2
1245725287247163392,2
1245725321111826432,2
1246695635476033536,1
1246695871070253057,2
1246695887364976643,2
1246695980201848833,1
1246696130760581121,1
1246696206409105408,2
1246696251250393088,2
1246696403558174720,2
1246696428942000128,2
1246696450332950529,2
1246696500324904962,2
1246696830685118464,1
1246696852537380864,1
1246696914810286081,2
1246701457891565568,1
1246701516515205126,0
1246701919017541633,0
1246702241907646465,1
1246702472288223234,0
1246702556216082436,2
1246702594657005568,0
1246702624180703232,2
1246702682661736448,2
1246702820608401410,0
1246702829189902336,2
1246707325408346112,0
1246707468283060224,2
1246707794750754816,2
1246707858948980736,2
1246708014289014788,2
1246708336311054336,0
1246708348554104832,2
1246708411703517185,1
1246708433337888769,0
1246679018335653889,2
1246679056357212160,2
1246679747561533440,2
1246684315527725057,2
1246684458083733509,0
1246684630595424256,0
1246684693442920448,1
1246684776838373376,0
1246684794009931779,2
1246684894002122758,2
1246685234621558784,2
1246685334538276870,2
1246685481565224960,1
1246690056938688513,0
1246690099913318400,1
1246690125259706370,2
1246690163012534273,2
1246690544442413057,1
1246690929991352322,1
1246691005220282368,2
1246691181439995905,2
1247435103002718212,0
1247435162649911297,2
1247435418867388419,0
1247435465462079488,0
1247435490598490112,1
1247435515319771137,0
1247435562228879360,0
1247435599566561280,1
1247435603358044160,0
1247435632529379329,2
1247435650648997888,1
1247435725630406656,0
1247435733431808005,1
1247435917608058881,1
1247435993281527809,0
1247436019181314048,0
1247436060180779009,2
1247436135845875712,0
1247436228494012421,2
1247436320634372096,2
1247436392088498176,0
1247436430315360257,2
1247436484254326784,2
1247436492022009856,0
1247436555230121984,0
1247440900789284864,2
1247440963720577026,1
1247441103260876800,1
1247441169019092995,2
1247441266155180032,1
1247441290809262080,0
1247441299764064256,0
1247441475262087170,0
1247441509084999680,1
1247441605650305025,2
1247441618266812416,0
1247441731076800517,0
1247441735996674048,1
1247441916335017985,0
1247441920495726592,2
1247442003844980742,2
1247442029514276864,2
1247442104722305024,0
1247442158778531841,2
1247442176679837702,2
1247442252319739904,2
1247442268103086080,1
1247442361220808704,1
1247446927781871617,0
1247446953488789504,2
1247446994911666176,1
1247447066495930368,1
1247447184024297472,0
1247447217310334976,0
1247447415029780480,2
1247447531593723904,1
1247447645582290946,0
1247447775681351680,0
1247447868081766402,0
1247447872334729221,2
1247447988852703232,0
1247448035279491073,2
1247448190342901761,1
1247452581472821253,0
1247452665442971648,0
1247452665539219456,0
1247452691493773313,0
1247452796774805510,0
1247453223142723586,2
1247453261545844737,1
1247453458828935168,2
1247453479536394242,0
1247453668519141376,2
1247453760290533377,0
1247453890683047936,1
1247453924044558336,2
1247458256534089728,2
1247458307041714177,1
1247458336334688256,0
1247458353397280768,2
1247458374591156229,1
1247458424981532678,1
1247458496481722369,0
1247458537661480962,2
1247458550944841728,0
1247458617298567169,0
1247458671652732928,2
1247459104043479040,1
1247459225728684032,2
1247459481790722048,2
1247459485515423746,0
1247459548845219841,0
1247459557477056518,2
1247459620236517376,1
1247459645456707585,0
1247464090823524362,2
1245411113040297984,0
1245416419187142656,2
1245416498790883331,2
1245416700406833158,2
1245416989331521536,2
1245422467323133954,2
1245427215384432642,0
1245427265258901505,2
1245427487754129408,2
1245427924397891584,1
1245427940751486976,2
1245428079050309633,0
1245428314069762055,2
1245428326711394309,2
1245428469325901824,0
1245433154149769222,2
1245433166707462147,2
1245433795966361600,0
1245434056030007299,2
1245434185319415813,2
1245439365846892544,2
1245439613856092161,2
1245439927933755392,0
1245440008217079808,2
1246125059028275200,0
1246125063339991043,2
1246125076426170369,2
1246125088530972672,2
1246125139172962304,2
1246125671757352961,2
1246130369402818561,0
1246130407038484486,2
1246130596163788801,2
1246130640401002496,1
1246131196007866368,2
1246131501781172225,0
1246108366444912641,0
1246108403711254528,0
1246108449622175746,2
1246113164388900870,1
1246113466290712577,2
1246113646465306624,2
1246113705101799425,2
1246113755504803841,0
1246114019842199552,2
1246114099504840704,2
1246119103401799681,2
1246119204258041856,2
1246119245660008448,2
1246119246226169856,0
1246119417878020096,1
1246119538996862977,2
1246119975796039681,2
1246120110160588801,0
1246305423541637121,2
1246305767331958785,2
1246305783639191553,2
1246305892959694848,2
1246306144294821896,1
1246306312079552512,2
1246311102029295617,2
1246311299044302848,2
1246311450446094342,2
1246311783960399876,2
1246312024591798274,0
1246312197472559104,1
1246300368474116096,2
1246300872444960768,0
1246288611726823425,0
1246288641619615745,2
1246288721860845571,2
1246289442521874432,0
1246294148518461440,2
1246294220241059840,2
1246294362264305664,2
1246294416848867328,0
1246294437833007104,1
1246294803001868288,2
1246294882630729728,2
1246294912146030593,2
1246295196998008832,0
1247388883274190848,0
1247388949766684672,0
1247389000593260548,2
1247389016988606469,0
1247389054926082048,2
1247389084101689344,2
1247389109498179584,0
1247389143166070788,0
1247389202079076352,2
1247389218625605633,0
1247389261101441025,1
1247389327442595840,0
1247389378189701121,0
1247389444950429700,1
1247389448850923520,0
1247389550172872704,1
1247389575066136578,1
1247389751730155521,2
1247389776552046596,2
1247389999106007045,0
1247390070174343174,1
1247390087005913090,0
1247390091800166401,2
1247390246628552704,0
1247394633841119237,1
1247394641718079488,0
1247394645899800577,0
1247394780348321795,0
